"channel","lambda","y","xhat","Jhat","score"
"Gaussian",1.5,1.048,0.69780673339471,0.395613466789421,1.29122693357884
"Gaussian",1.5,1.052,0.699155217563001,0.398310435126006,1.29662087025201
"Gaussian",1.5,1.056,0.7004955761602,0.400991152320402,1.3019823046408
"Gaussian",1.5,1.06,0.701827854778831,0.403655709557663,1.30731141911533
"Gaussian",1.5,1.064,0.703152098955807,0.406304197911614,1.31260839582323
"Gaussian",1.5,1.068,0.704468354167722,0.408936708335446,1.31787341667089
"Gaussian",1.5,1.072,0.705776665826261,0.411553331652519,1.32310666330504
"Gaussian",1.5,1.076,0.707077079273678,0.414154158547356,1.32830831709471
"Gaussian",1.5,1.08,0.708369639778418,0.416739279556837,1.33347855911367
"Gaussian",1.5,1.084,0.709654392530797,0.419308785061593,1.33861757012319
"Gaussian",1.5,1.088,0.710931382638789,0.421862765277578,1.34372553055516
"Gaussian",1.5,1.092,0.712200655123927,0.424401310247851,1.3488026204957
"Gaussian",1.5,1.096,0.713462254917265,0.426924509834527,1.35384901966906
"Gaussian",1.5,1.1,0.714716226855466,0.429432453710933,1.35886490742186
"Gaussian",1.5,1.104,0.71596261567697,0.431925231353941,1.36385046270788
"Gaussian",1.5,1.108,0.717201466018242,0.434402932036483,1.36880586407297
"Gaussian",1.5,1.112,0.718432822410127,0.436865644820252,1.3737312896405
"Gaussian",1.5,1.116,0.719656729274286,0.439313458548574,1.37862691709715
"Gaussian",1.5,1.12,0.720873230919739,0.441746461839478,1.38349292367896
"Gaussian",1.5,1.124,0.722082371539456,0.444164743078911,1.38832948615782
"Gaussian",1.5,1.128,0.723284195207077,0.446568390414155,1.39313678082831
"Gaussian",1.5,1.132,0.724478745873697,0.448957491747396,1.39791498349479
"Gaussian",1.5,1.136,0.725666067364738,0.451332134729476,1.40266426945895
"Gaussian",1.5,1.14,0.7268462033769,0.453692406753799,1.4073848135076
"Gaussian",1.5,1.144,0.728019197475209,0.456038394950418,1.41207678990084
"Gaussian",1.5,1.148,0.729185093090134,0.458370186180269,1.41674037236054
"Gaussian",1.5,1.152,0.730343933514788,0.460687867029578,1.42137573405916
"Gaussian",1.5,1.156,0.731495761902212,0.462991523804425,1.42598304760885
"Gaussian",1.5,1.16,0.732640621262728,0.465281242525458,1.43056248505091
"Gaussian",1.5,1.164,0.733778554461382,0.467557108922765,1.43511421784553
"Gaussian",1.5,1.168,0.734909604215455,0.469819208430911,1.43963841686182
"Gaussian",1.5,1.172,0.736033813092051,0.472067626184102,1.4441352523682
"Gaussian",1.5,1.176,0.737151223505759,0.474302447011517,1.44860489402303
"Gaussian",1.5,1.18,0.738261877716391,0.476523755432781,1.45304751086556
"Gaussian",1.5,1.184,0.739365817826788,0.478731635653575,1.45746327130715
"Gaussian",1.5,1.188,0.740463085780699,0.4809261715614,1.4618523431228
"Gaussian",1.5,1.192,0.741553723360736,0.483107446721474,1.46621489344295
"Gaussian",1.5,1.196,0.74263777218638,0.485275544372761,1.47055108874552
"Gaussian",1.5,1.2,0.743715273712074,0.48743054742415,1.4748610948483
"Gaussian",1.5,1.204,0.74478626922538,0.48957253845076,1.47914507690152
"Gaussian",1.5,1.208,0.745850799845188,0.491701599690375,1.48340319938075
"Gaussian",1.5,1.212,0.746908906520004,0.493817813040008,1.48763562608001
"Gaussian",1.5,1.216,0.7479606300263,0.4959212600526,1.4918425201052
"Gaussian",1.5,1.22,0.749006010966916,0.498012021933834,1.49602404386767
"Gaussian",1.5,1.224,0.750045089769542,0.500090179539083,1.50018035907817
"Gaussian",1.5,1.228,0.751077906685235,0.502155813370468,1.50431162674094
"Gaussian",1.5,1.232,0.752104501787023,0.504209003574047,1.50841800714809
"Gaussian",1.5,1.236,0.753124914968556,0.50624982993711,1.51249965987422
"Gaussian",1.5,1.24,0.754139185942799,0.508278371885599,1.5165567437712
"Gaussian",1.5,1.244,0.755147354240817,0.510294708481633,1.52058941696327
"Gaussian",1.5,1.248,0.756149459210576,0.51229891842115,1.5245978368423
"Gaussian",1.5,1.252,0.757145540015826,0.514291080031652,1.5285821600633
"Gaussian",1.5,1.256,0.758135635635034,0.516271271270071,1.53254254254014
"Gaussian",1.5,1.26,0.75911978486036,0.518239569720719,1.53647913944144
"Gaussian",1.5,1.264,0.76009802629668,0.520196052593363,1.54039210518672
"Gaussian",1.5,1.268,0.761070398360691,0.522140796721383,1.54428159344277
"Gaussian",1.5,1.272,0.762036939280022,0.524073878560044,1.54814775712009
"Gaussian",1.5,1.276,0.762997687092431,0.52599537418486,1.55199074836972
"Gaussian",1.5,1.28,0.763952679645026,0.527905359290051,1.5558107185801
"Gaussian",1.5,1.284,0.764901954593547,0.529803909187097,1.55960781837419
"Gaussian",1.5,1.288,0.765845549401693,0.531691098803385,1.56338219760677
"Gaussian",1.5,1.292,0.766783501340474,0.533567002680946,1.56713400536189
"Gaussian",1.5,1.296,0.767715847487638,0.535431694975278,1.57086338995055
"Gaussian",1.5,1.3,0.768642624727129,0.53728524945426,1.57457049890852
"Gaussian",1.5,1.304,0.769563869748574,0.539127739497145,1.57825547899429
"Gaussian",1.5,1.308,0.770479619046822,0.540959238093644,1.58191847618729
"Gaussian",1.5,1.312,0.771389908921543,0.542779817843086,1.58555963568617
"Gaussian",1.5,1.316,0.77229477547683,0.544589550953659,1.58917910190732
"Gaussian",1.5,1.32,0.773194254620864,0.546388509241727,1.59277701848345
"Gaussian",1.5,1.324,0.774088382065615,0.548176764131232,1.59635352826246
"Gaussian",1.5,1.328,0.774977193326581,0.549954386653165,1.59990877330633
"Gaussian",1.5,1.332,0.775860723722552,0.551721447445101,1.6034428948902
"Gaussian",1.5,1.336,0.776739008375411,0.553478016750822,1.60695603350164
"Gaussian",1.5,1.34,0.777612082210003,0.555224164420007,1.61044832884001
"Gaussian",1.5,1.344,0.77847997995399,0.556959959907979,1.61391991981596
"Gaussian",1.5,1.348,0.779342736137764,0.558685472275528,1.61737094455106
"Gaussian",1.5,1.352,0.780200385094401,0.5604007701888,1.6208015403776
"Gaussian",1.5,1.356,0.781052960959623,0.562105921919245,1.62421184383849
"Gaussian",1.5,1.36,0.781900497671821,0.563800995343641,1.62760199068728
"Gaussian",1.5,1.364,0.782743028972072,0.565486057944146,1.63097211588829
"Gaussian",1.5,1.368,0.783580588404228,0.567161176808456,1.63432235361691
"Gaussian",1.5,1.372,0.78441320931499,0.568826418629981,1.63765283725996
"Gaussian",1.5,1.376,0.785240924854052,0.570481849708103,1.64096369941621
"Gaussian",1.5,1.38,0.786063767974236,0.572127535948471,1.64425507189694
"Gaussian",1.5,1.384,0.786881771431683,0.573763542863368,1.64752708572673
"Gaussian",1.5,1.388,0.787694967786059,0.575389935572116,1.65077987114423
"Gaussian",1.5,1.392,0.788503389400767,0.577006778801536,1.65401355760307
"Gaussian",1.5,1.396,0.789307068443234,0.578614136886469,1.65722827377294
"Gaussian",1.5,1.4,0.790106036885163,0.580212073770328,1.66042414754066
"Gaussian",1.5,1.404,0.790900326502852,0.581800653005706,1.66360130601141
"Gaussian",1.5,1.408,0.791689968877519,0.583379937755038,1.66675987551008
"Gaussian",1.5,1.412,0.792474995395646,0.58494999079129,1.66989998158258
"Gaussian",1.5,1.416,0.793255437249355,0.586510874498712,1.67302174899742
"Gaussian",1.5,1.42,0.794031325436806,0.588062650873611,1.67612530174722
"Gaussian",1.5,1.424,0.794802690762596,0.589605381525192,1.67921076305038
"Gaussian",1.5,1.428,0.795569563838208,0.591139127676416,1.68227825535283
"Gaussian",1.5,1.432,0.796331975082453,0.592663950164907,1.68532790032981
"Gaussian",1.5,1.436,0.797089954721949,0.594179909443898,1.6883598188878
"Gaussian",1.5,1.44,0.797843532791608,0.595687065583216,1.69137413116643
"Gaussian",1.5,1.444,0.798592739135144,0.597185478270288,1.69437095654058
"Gaussian",1.5,1.448,0.799337603405604,0.598675206811209,1.69735041362242
"Gaussian",1.5,1.452,0.800078155065906,0.600156310131807,1.70031262026362
"Gaussian",1.5,1.456,0.80081442338939,0.601628846778781,1.70325769355756
"Gaussian",1.5,1.46,0.801546437460422,0.603092874920842,1.70618574984168
"Gaussian",1.5,1.464,0.802274226174944,0.604548452349888,1.70909690469978
"Gaussian",1.5,1.468,0.802997818241113,0.605995636482229,1.71199127296446
"Gaussian",1.5,1.472,0.803717242179907,0.607434484359813,1.71486896871963
"Gaussian",1.5,1.476,0.80443252632575,0.608865052651498,1.717730105303
"Gaussian",1.5,1.48,0.805143698827174,0.61028739765435,1.7205747953087
"Gaussian",1.5,1.484,0.805850787647478,0.611701575294956,1.72340315058991
"Gaussian",1.5,1.488,0.806553820565389,0.613107641130777,1.72621528226155
"Gaussian",1.5,1.492,0.807252825175755,0.614505650351511,1.72901130070302
"Gaussian",1.5,1.496,0.807947828890245,0.615895657780489,1.73179131556098
"Gaussian",1.5,1.5,0.808638858938045,0.617277717876094,1.73455543575219
"Gaussian",1.5,1.504,0.809325942366597,0.618651884733196,1.73730376946639
"Gaussian",1.5,1.508,0.810009106042304,0.620018212084608,1.74003642416922
"Gaussian",1.5,1.512,0.810688376651284,0.621376753302569,1.74275350660514
"Gaussian",1.5,1.516,0.811363780700122,0.622727561400243,1.74545512280049
"Gaussian",1.5,1.52,0.812035344516616,0.624070689033231,1.74814137806646
"Gaussian",1.5,1.524,0.812703094250557,0.625406188501111,1.75081237700222
"Gaussian",1.5,1.528,0.813367055874496,0.626734111748993,1.75346822349799
"Gaussian",1.5,1.532,0.814027255184538,0.628054510369078,1.75610902073815
"Gaussian",1.5,1.536,0.814683717801127,0.629367435602255,1.75873487120451
"Gaussian",1.5,1.54,0.815336469169846,0.630672938339693,1.76134587667939
"Gaussian",1.5,1.544,0.815985534562226,0.631971069124453,1.76394213824891
"Gaussian",1.5,1.548,0.816630939076564,0.633261878153128,1.76652375630626
"Gaussian",1.5,1.552,0.817272707638738,0.634545415277477,1.76909083055495
"Gaussian",1.5,1.556,0.817910865003037,0.635821730006073,1.77164346001215
"Gaussian",1.5,1.56,0.818545435752991,0.637090871505983,1.77418174301197
"Gaussian",1.5,1.564,0.819176444302218,0.638352888604436,1.77670577720887
"Gaussian",1.5,1.568,0.819803914895258,0.639607829790515,1.77921565958103
"Gaussian",1.5,1.572,0.820427871608427,0.640855743216852,1.78171148643371
"Gaussian",1.5,1.576,0.821048338350671,0.642096676701343,1.78419335340268
"Gaussian",1.5,1.58,0.821665338864426,0.643330677728854,1.78666135545771
"Gaussian",1.5,1.584,0.822278896726482,0.644557793452964,1.78911558690593
"Gaussian",1.5,1.588,0.822889035348838,0.645778070697677,1.79155614139535
"Gaussian",1.5,1.592,0.823495777979593,0.646991555959186,1.79398311191837
"Gaussian",1.5,1.596,0.824099147703802,0.648198295407603,1.79639659081521
"Gaussian",1.5,1.6,0.824699167444364,0.649398334888726,1.79879666977745
"Gaussian",1.5,1.604,0.825295859962897,0.650591719925796,1.80118343985159
"Gaussian",1.5,1.608,0.825889247860632,0.651778495721262,1.80355699144252
"Gaussian",1.5,1.612,0.826479353579277,0.652958707158553,1.80591741431711
"Gaussian",1.5,1.616,0.827066199401931,0.654132398803862,1.80826479760772
"Gaussian",1.5,1.62,0.827649807453957,0.655299614907913,1.81059922981583
"Gaussian",1.5,1.624,0.828230199703879,0.656460399407759,1.81292079881552
"Gaussian",1.5,1.628,0.828807397964282,0.657614795928565,1.81522959185713
"Gaussian",1.5,1.632,0.829381423892698,0.658762847785397,1.81752569557079
"Gaussian",1.5,1.636,0.82995229899251,0.659904597985019,1.81980919597004
"Gaussian",1.5,1.64,0.830520044613841,0.661040089227683,1.82208017845537
"Gaussian",1.5,1.644,0.831084681954471,0.662169363908942,1.82433872781788
"Gaussian",1.5,1.648,0.831646232060713,0.663292464121427,1.82658492824285
"Gaussian",1.5,1.652,0.832204715828334,0.664409431656669,1.82881886331334
"Gaussian",1.5,1.656,0.832760154003443,0.665520308006887,1.83104061601377
"Gaussian",1.5,1.66,0.833312567183395,0.666625134366792,1.83325026873358
"Gaussian",1.5,1.664,0.8338619758177,0.667723951635399,1.8354479032708
"Gaussian",1.5,1.668,0.834408400208905,0.668816800417809,1.83763360083562
"Gaussian",1.5,1.672,0.834951860513515,0.669903721027031,1.83980744205406
"Gaussian",1.5,1.676,0.835492376742887,0.670984753485773,1.84196950697155
"Gaussian",1.5,1.68,0.83602996876412,0.672059937528239,1.84411987505648
"Gaussian",1.5,1.684,0.836564656300967,0.673129312601935,1.84625862520387
"Gaussian",1.5,1.688,0.837096458934728,0.674192917869456,1.84838583573891
"Gaussian",1.5,1.692,0.837625396105145,0.67525079221029,1.85050158442058
"Gaussian",1.5,1.696,0.8381514871113,0.676302974222601,1.8526059484452
"Gaussian",1.5,1.7,0.838674751112515,0.677349502225029,1.85469900445006
"Gaussian",1.5,1.704,0.839195207129236,0.678390414258471,1.85678082851694
"Gaussian",1.5,1.708,0.839712874043932,0.679425748087864,1.85885149617573
"Gaussian",1.5,1.712,0.840227770601986,0.680455541203972,1.86091108240794
"Gaussian",1.5,1.716,0.840739915412581,0.681479830825161,1.86295966165032
"Gaussian",1.5,1.72,0.841249326949582,0.682498653899166,1.86499730779833
"Gaussian",1.5,1.724,0.841756023552439,0.683512047104879,1.86702409420976
"Gaussian",1.5,1.728,0.842260023427048,0.684520046854095,1.86904009370819
"Gaussian",1.5,1.732,0.842761344646645,0.68552268929329,1.87104537858658
"Gaussian",1.5,1.736,0.843260005152686,0.68652001030537,1.87304002061074
"Gaussian",1.5,1.74,0.843756022755712,0.687512045511427,1.87502409102285
"Gaussian",1.5,1.744,0.844249415136241,0.688498830272483,1.87699766054497
"Gaussian",1.5,1.748,0.844740199845621,0.689480399691245,1.87896079938249
"Gaussian",1.5,1.752,0.845228394306914,0.690456788613828,1.88091357722766
"Gaussian",1.5,1.756,0.84571401581575,0.691428031631499,1.882856063263
"Gaussian",1.5,1.76,0.8461970815412,0.692394163082398,1.8847883261648
"Gaussian",1.5,1.764,0.84667760852663,0.693355217053261,1.88671043410652
"Gaussian",1.5,1.768,0.847155613690572,0.694311227381145,1.88862245476229
"Gaussian",1.5,1.772,0.84763111382756,0.695262227655121,1.89052445531024
"Gaussian",1.5,1.776,0.848104125608996,0.696208251217991,1.89241650243598
"Gaussian",1.5,1.78,0.848574665583991,0.697149331167984,1.89429866233597
"Gaussian",1.5,1.784,0.849042750180219,0.698085500360439,1.89617100072088
"Gaussian",1.5,1.788,0.849508395704752,0.699016791409504,1.89803358281901
"Gaussian",1.5,1.792,0.849971618344901,0.699943236689801,1.8998864733796
"Gaussian",1.5,1.796,0.850432434169052,0.700864868338104,1.90172973667621
"Gaussian",1.5,1.8,0.850890859127506,0.70178171825501,1.90356343651002
"Gaussian",1.5,1.804,0.851346909053292,0.702693818106583,1.90538763621317
"Gaussian",1.5,1.808,0.851800599663007,0.703601199326015,1.90720239865203
"Gaussian",1.5,1.812,0.852251946557635,0.704503893115267,1.90900778623054
"Gaussian",1.5,1.816,0.852700965223354,0.705401930446709,1.91080386089342
"Gaussian",1.5,1.82,0.853147671032373,0.706295342064744,1.91259068412949
"Gaussian",1.5,1.824,0.853592079243717,0.707184158487433,1.91436831697487
"Gaussian",1.5,1.828,0.854034205004054,0.708068410008109,1.91613682001622
"Gaussian",1.5,1.832,0.854474063348491,0.708948126696982,1.91789625339396
"Gaussian",1.5,1.836,0.854911669201376,0.709823338402752,1.9196466768055
"Gaussian",1.5,1.84,0.855347037377086,0.710694074754173,1.92138814950835
"Gaussian",1.5,1.844,0.855780182580832,0.711560365161665,1.92312073032333
"Gaussian",1.5,1.848,0.856211119409438,0.712422238818875,1.92484447763775
"Gaussian",1.5,1.852,0.856639862352121,0.713279724704247,1.92655944940849
"Gaussian",1.5,1.856,0.857066425791298,0.714132851582592,1.92826570316519
"Gaussian",1.5,1.86,0.85749082400331,0.714981648006622,1.92996329601324
"Gaussian",1.5,1.864,0.857913071159256,0.71582614231851,1.93165228463702
"Gaussian",1.5,1.868,0.858333181325713,0.716666362651425,1.93333272530285
"Gaussian",1.5,1.872,0.858751168465525,0.71750233693105,1.9350046738621
"Gaussian",1.5,1.876,0.859167046438557,0.718334092877111,1.93666818575422
"Gaussian",1.5,1.88,0.859580829002444,0.719161658004887,1.93832331600977
"Gaussian",1.5,1.884,0.859992529813354,0.719985059626708,1.93997011925342
"Gaussian",1.5,1.888,0.860402162426729,0.720804324853457,1.94160864970691
"Gaussian",1.5,1.892,0.860809740298028,0.721619480596054,1.94323896119211
"Gaussian",1.5,1.896,0.861215276783465,0.722430553566931,1.94486110713386
"Gaussian",1.5,1.9,0.861618785140756,0.723237570281511,1.94647514056302
"Gaussian",1.5,1.904,0.86202027852983,0.72404055705966,1.94808111411932
"Gaussian",1.5,1.908,0.862419770013573,0.724839540027143,1.94967908005429
"Gaussian",1.5,1.912,0.862817272558534,0.72563454511707,1.95126909023414
"Gaussian",1.5,1.916,0.863212799035667,0.726425598071335,1.95285119614267
"Gaussian",1.5,1.92,0.863606362221016,0.727212724442033,1.95442544888407
"Gaussian",1.5,1.924,0.863997974796448,0.727995949592893,1.95599189918579
"Gaussian",1.5,1.928,0.864387649350341,0.728775298700681,1.95755059740136
"Gaussian",1.5,1.932,0.864775398378297,0.729550796756597,1.95910159351319
"Gaussian",1.5,1.936,0.865161234283842,0.730322468567684,1.96064493713537
"Gaussian",1.5,1.94,0.865545169379096,0.731090338758194,1.96218067751639
"Gaussian",1.5,1.944,0.86592721588549,0.731854431770979,1.96370886354196
"Gaussian",1.5,1.948,0.866307385934427,0.732614771868854,1.96522954373771
"Gaussian",1.5,1.952,0.866685691567978,0.733371383135954,1.96674276627191
"Gaussian",1.5,1.956,0.867062144739544,0.734124289479088,1.96824857895818
"Gaussian",1.5,1.96,0.867436757314537,0.734873514629075,1.96974702925815
"Gaussian",1.5,1.964,0.867809541071043,0.735619082142086,1.97123816428417
"Gaussian",1.5,1.968,0.868180507700486,0.736361015400969,1.97272203080194
"Gaussian",1.5,1.972,0.868549668808277,0.737099337616553,1.97419867523311
"Gaussian",1.5,1.976,0.868917035914485,0.737834071828971,1.97566814365794
"Gaussian",1.5,1.98,0.869282620454475,0.738565240908951,1.9771304818179
"Gaussian",1.5,1.984,0.869646433779553,0.739292867559107,1.97858573511821
"Gaussian",1.5,1.988,0.870008487157615,0.740016974315228,1.98003394863046
"Gaussian",1.5,1.992,0.87036879177377,0.740737583547539,1.98147516709508
"Gaussian",1.5,1.996,0.87072735873099,0.74145471746198,1.98290943492396
"Gaussian",1.5,2,0.871084199050729,0.742168398101458,1.98433679620292
"Gaussian",1.5,2.004,0.871439323673546,0.742878647347092,1.98575729469418
"Gaussian",1.5,2.008,0.871792743459727,0.743585486919454,1.98717097383891
"Gaussian",1.5,2.012,0.872144469189903,0.744288938379805,1.98857787675961
"Gaussian",1.5,2.016,0.872494511565658,0.744989023131317,1.98997804626263
"Gaussian",1.5,2.02,0.872842881210139,0.74568576242028,1.99137152484056
"Gaussian",1.5,2.024,0.87318958866866,0.746379177337318,1.99275835467464
"Gaussian",1.5,2.028,0.873534644409293,0.747069288818586,1.99413857763717
"Gaussian",1.5,2.032,0.873878058823477,0.747756117646956,1.99551223529391
"Gaussian",1.5,2.036,0.8742198422266,0.748439684453197,1.9968793689064
"Gaussian",1.5,2.04,0.874560004858578,0.749120009717155,1.99824001943431
"Gaussian",1.5,2.044,0.874898556884455,0.749797113768912,1.99959422753782
"Gaussian",1.5,2.048,0.875235508394975,0.750471016789948,2.0009420335799
"Gaussian",1.5,2.052,0.875570869407142,0.751141738814283,2.00228347762857
"Gaussian",1.5,2.056,0.875904649864812,0.751809299729625,2.00361859945925
"Gaussian",1.5,2.06,0.876236859639248,0.752473719278497,2.00494743855699
"Gaussian",1.5,2.064,0.876567508529682,0.753135017059363,2.00627003411873
"Gaussian",1.5,2.068,0.876896606263871,0.753793212527743,2.00758642505549
"Gaussian",1.5,2.072,0.877224162498665,0.754448324997329,2.00889664999466
"Gaussian",1.5,2.076,0.877550186820535,0.75510037364107,2.01020074728214
"Gaussian",1.5,2.08,0.877874688746139,0.755749377492279,2.01149875498456
"Gaussian",1.5,2.084,0.878197677722857,0.756395355445712,2.01279071089142
